NUTS_3;LAU1_NAT_CODE;LAU2_NAT_CODE;CHANGE;NAME_1;NAME_2_LAT;POP;AREA;DEGURBA
PL432;4081408;408140805;no;Świebodzin;Świebodzin;30520;226410000;3
PL432;4081408;408140806;no;Zbąszynek;Zbąszynek;8371;94080000;2
PL432;4081409;408140901;no;Babimost;Babimost;6337;92770000;3
PL432;4081409;408140902;no;Bojadła;Bojadła;3374;102270000;3
PL432;4081409;408140903;no;Czerwieńsk;Czerwieńsk;9860;194590000;3
PL432;4081409;408140904;no;Kargowa;Kargowa;5851;128520000;3
PL432;4081409;408140905;no;Nowogród Bobrzański;Nowogród Bobrzański;9443;259690000;3
PL432;4081409;408140906;no;Sulechów;Sulechów;26670;236660000;3
PL432;4081409;408140907;no;Świdnica;Świdnica;6187;160900000;3
PL432;4081409;408140908;no;Trzebiechów;Trzebiechów;3352;80960000;3
PL432;4081409;408140909;no;Zabór;Zabór;3877;93380000;3
PL432;4081409;408140910;no;Zielona Góra;Zielona Góra;18798;219980000;3
PL432;4081410;408141001;no;Gozdnica;Gozdnica;3360;23880000;3
PL432;4081410;408141002;no;Żagań;Żagań;26664;40380000;2
PL432;4081410;408141003;no;Brzeźnica;Brzeźnica;3823;122180000;3
PL432;4081410;408141004;no;Iłowa;Iłowa;7101;153030000;3
PL432;4081410;408141005;no;Małomice;Małomice;5383;79590000;3
PL432;4081410;408141006;no;Niegosławice;Niegosławice;4650;136410000;3
PL432;4081410;408141007;no;Szprotawa;Szprotawa;21862;232530000;3
PL432;4081410;408141008;no;Wymiarki;Wymiarki;2450;63090000;3
PL432;4081410;408141009;no;Żagań;Żagań;7140;280690000;3
PL432;4081411;408141101;no;Łęknica;Łęknica;2627;16430000;2
PL432;4081411;408141102;no;Żary;Żary;39239;33490000;2
PL432;4081411;408141103;no;Brody;Brody;3576;240670000;3
PL432;4081411;408141104;no;Jasień;Jasień;7308;126790000;3
PL432;4081411;408141105;no;Lipinki Łużyckie;Lipinki Łużyckie;3274;88690000;3
PL432;4081411;408141106;no;Lubsko;Lubsko;19361;182670000;2
PL432;4081411;408141107;no;Przewóz;Przewóz;3252;178320000;3
PL432;4081411;408141108;no;Trzebiel;Trzebiel;5833;166350000;3
PL432;4081411;408141109;no;Tuplice;Tuplice;3248;65750000;3
PL432;4081411;408141110;no;Żary;Żary;12044;293620000;3
PL432;4081412;408141201;no;Sława;Sława;12506;327000000;3
PL432;4081412;408141202;no;Szlichtyngowa;Szlichtyngowa;5109;99740000;3
PL432;4081412;408141203;no;Wschowa;Wschowa;21734;197460000;3
PL432;4081462;408146201;no;Zielona Góra;Zielona Góra;119197;58340000;1
PL416;4305706;430570601;no;Jaraczewo;Jaraczewo;8388;133090000;3
PL416;4305706;430570602;no;Jarocin;Jarocin;45405;200120000;3
PL416;4305706;430570603;no;Kotlin;Kotlin;7228;83920000;3
PL416;4305706;430570604;no;Żerków;Żerków;10510;170130000;3
PL416;4305707;430570701;no;Blizanów;Blizanów;9653;157520000;3
PL416;4305707;430570702;no;Brzeziny;Brzeziny;5832;126950000;3
PL416;4305707;430570703;no;Ceków-Kolonia;Ceków-Kolonia;4781;88310000;3
PL416;4305707;430570704;no;Godziesze Wielkie;Godziesze Wielkie;8967;105400000;3
PL416;4305707;430570705;no;Koźminek;Koźminek;7531;88650000;3
PL416;4305707;430570706;no;Lisków;Lisków;5401;75500000;3
PL416;4305707;430570707;no;Mycielin;Mycielin;4903;110890000;3
PL416;4305707;430570708;no;Opatówek;Opatówek;10737;104270000;3
PL416;4305707;430570709;no;Stawiszyn;Stawiszyn;7291;78500000;3
PL416;4305707;430570710;no;Szczytniki;Szczytniki;7949;110330000;3
PL416;4305707;430570711;no;Żelazków;Żelazków;9278;113670000;3
PL416;4305708;430570801;no;Baranów;Baranów;7760;74410000;3
PL416;4305708;430570802;no;Bralin;Bralin;5951;85350000;3
PL416;4305708;430570803;no;Kępno;Kępno;24790;123870000;3
PL416;4305708;430570804;no;Łęka Opatowska;Łęka Opatowska;5315;77710000;3
PL416;4305708;430570805;no;Perzów;Perzów;3849;75330000;3
PL416;4305708;430570806;no;Rychtal;Rychtal;3962;96550000;3
PL416;4305708;430570807;no;Trzcinica;Trzcinica;4861;75040000;3
PL416;4305712;430571201;no;Sulmierzyce;Sulmierzyce;2876;29290000;3
PL416;4305712;430571202;no;Kobylin;Kobylin;8202;112100000;3
PL416;4305712;430571203;no;Koźmin Wielkopolski;Koźmin Wielkopolski;13611;152420000;3
PL416;4305712;430571204;no;Krotoszyn;Krotoszyn;40790;255800000;3
PL416;4305712;430571205;no;Rozdrażew;Rozdrażew;5193;79200000;3
PL416;4305712;430571206;no;Zduny;Zduny;7322;84870000;3
PL416;4305717;430571701;no;Ostrów Wielkopolski;Ostrów Wielkopolski;72907;41900000;1
PL416;4305717;430571702;no;Nowe Skalmierzyce;Nowe Skalmierzyce;15172;125420000;3
PL416;4305717;430571703;no;Odolanów;Odolanów;14274;136090000;3
PL416;4305717;430571704;no;Ostrów Wielkopolski;Ostrów Wielkopolski;18629;207860000;3
PL416;4305717;430571705;no;Przygodzice;Przygodzice;11846;163390000;3
PL416;4305717;430571706;no;Raszków;Raszków;11786;134570000;3
PL416;4305717;430571707;no;Sieroszewice;Sieroszewice;9645;163170000;3
PL416;4305717;430571708;no;Sośnie;Sośnie;6572;187720000;3
PL416;4305718;430571801;no;Czajków;Czajków;2527;70740000;3
PL416;4305718;430571802;no;Doruchów;Doruchów;5250;99380000;3
PL416;4305718;430571803;no;Grabów nad Prosną;Grabów nad Prosną;7856;123800000;3
PL416;4305718;430571804;no;Kobyla Góra;Kobyla Góra;6092;129210000;3
PL416;4305718;430571805;no;Kraszewice;Kraszewice;3653;74930000;3
PL416;4305718;430571806;no;Mikstat;Mikstat;6169;87180000;3
PL416;4305718;430571807;no;Ostrzeszów;Ostrzeszów;23940;187390000;3
PL416;4305720;430572001;no;Chocz;Chocz;4781;73630000;3
PL416;4305720;430572002;no;Czermin;Czermin;4878;98110000;3
PL416;4305720;430572003;no;Dobrzyca;Dobrzyca;8330;116710000;3
PL416;4305720;430572004;no;Gizałki;Gizałki;4685;108430000;3
PL416;4305720;430572005;no;Gołuchów;Gołuchów;10267;135880000;3
PL416;4305720;430572006;no;Pleszew;Pleszew;30284;180330000;2
PL416;4305761;430576101;no;Kalisz;Kalisz;105122;69420000;1
PL414;4305803;430580301;no;Gniezno;Gniezno;70263;40600000;1
PL414;4305803;430580302;no;Czerniejewo;Czerniejewo;7217;111940000;3
PL414;4305803;430580303;no;Gniezno;Gniezno;10036;178160000;3
PL414;4305803;430580304;no;Kiszkowo;Kiszkowo;5363;114490000;3
PL414;4305803;430580305;no;Kłecko;Kłecko;7574;131930000;3
PL414;4305803;430580306;no;Łubowo;Łubowo;6040;113540000;3
PL414;4305803;430580307;no;Mieleszyn;Mieleszyn;4055;98910000;3
PL414;4305803;430580308;no;Niechanowo;Niechanowo;5657;105560000;3
PL414;4305803;430580309;no;Trzemeszno;Trzemeszno;14395;175300000;3
PL414;4305803;430580310;no;Witkowo;Witkowo;13696;184600000;3
PL414;4305809;430580901;no;Koło;Koło;23224;13850000;2
PL414;4305809;430580902;no;Babiak;Babiak;8079;133770000;3
PL414;4305809;430580903;no;Chodów;Chodów;3354;77790000;3
PL414;4305809;430580904;no;Dąbie;Dąbie;6589;130350000;3
PL414;4305809;430580905;no;Grzegorzew;Grzegorzew;5687;73330000;3
PL414;4305809;430580906;no;Kłodawa;Kłodawa;13411;128930000;2
PL414;4305809;430580907;no;Koło;Koło;7476;102580000;3
PL414;4305809;430580908;no;Kościelec;Kościelec;6641;104640000;3
PL414;4305809;430580909;no;Olszówka;Olszówka;4722;81700000;3
PL414;4305809;430580910;no;Osiek Mały;Osiek Mały;6001;87320000;3
PL414;4305809;430580911;no;Przedecz;Przedecz;4339;76450000;3
PL414;4305810;430581001;no;Golina;Golina;11798;98970000;3
PL414;4305810;430581002;no;Grodziec;Grodziec;5288;117820000;3
PL414;4305810;430581003;no;Kazimierz Biskupi;Kazimierz Biskupi;11145;107650000;3
PL414;4305810;430581004;no;Kleczew;Kleczew;9974;110280000;3
PL414;4305810;430581005;no;Kramsk;Kramsk;10653;132040000;3
PL414;4305810;430581006;no;Krzymów;Krzymów;7511;92500000;3
PL414;4305810;430581007;no;Rychwał;Rychwał;8381;117900000;3
PL414;4305810;430581008;no;Rzgów;Rzgów;7083;104660000;3
PL414;4305810;430581009;no;Skulsk;Skulsk;6230;84890000;3
PL414;4305810;430581010;no;Sompolno;Sompolno;10556;137420000;3
PL414;4305810;430581011;no;Stare Miasto;Stare Miasto;11349;97840000;2
PL414;4305810;430581012;no;Ślesin;Ślesin;13876;145630000;3
PL414;4305810;430581013;no;Wierzbinek;Wierzbinek;7638;147550000;3
PL414;4305810;430581014;no;Wilczyn;Wilczyn;6387;83200000;3
PL414;4305823;430582301;no;Słupca;Słupca;14186;10300000;2
PL414;4305823;430582302;no;Lądek;Lądek;5735;98580000;3
PL414;4305823;430582303;no;Orchowo;Orchowo;3925;98030000;3
PL414;4305823;430582304;no;Ostrowite;Ostrowite;5128;103550000;3
PL414;4305823;430582305;no;Powidz;Powidz;2209;80690000;3
PL414;4305823;430582306;no;Słupca;Słupca;9314;144810000;3
PL414;4305823;430582307;no;Strzałkowo;Strzałkowo;10151;142340000;3
PL414;4305823;430582308;no;Zagórów;Zagórów;9144;159710000;3
PL414;4305827;430582701;no;Turek;Turek;28843;16170000;2
PL414;4305827;430582702;no;Brudzew;Brudzew;6028;112630000;3
PL414;4305827;430582703;no;Dobra;Dobra;6359;131800000;3
PL414;4305827;430582704;no;Kawęczyn;Kawęczyn;5265;101050000;3
PL414;4305827;430582705;no;Malanów;Malanów;6545;107230000;3
PL414;4305827;430582706;no;Przykona;Przykona;4333;110920000;3
PL414;4305827;430582707;no;Tuliszków;Tuliszków;10628;149660000;3
PL414;4305827;430582708;no;Turek;Turek;8647;109250000;3
PL414;4305827;430582709;no;Władysławów;Władysławów;8113;90720000;3
PL414;4305830;430583001;no;Kołaczkowo;Kołaczkowo;6134;115920000;3
PL414;4305830;430583002;no;Miłosław;Miłosław;10390;132120000;3
PL414;4305830;430583003;no;Nekla;Nekla;7161;95860000;3
PL414;4305830;430583004;no;Pyzdry;Pyzdry;7281;137820000;3
PL414;4305830;430583005;no;Września;Września;45362;221850000;2
PL414;4305862;430586201;no;Konin;Konin;78209;82200000;1
PL417;4305904;430590401;no;Borek Wielkopolski;Borek Wielkopolski;7644;127640000;3
PL417;4305904;430590402;no;Gostyń;Gostyń;27917;137280000;2
PL417;4305904;430590403;no;Krobia;Krobia;12984;129540000;3
PL417;4305904;430590404;no;Pępowo;Pępowo;6013;86590000;3
PL417;4305904;430590405;no;Piaski;Piaski;8531;100730000;3
PL417;4305904;430590406;no;Pogorzela;Pogorzela;5159;96540000;3
PL417;4305904;430590407;no;Poniec;Poniec;7963;131930000;3
PL417;4305905;430590501;no;Granowo;Granowo;5042;66870000;3
PL417;4305905;430590502;no;Grodzisk Wielkopolski;Grodzisk Wielkopolski;19296;132590000;2
PL417;4305905;430590503;no;Kamieniec;Kamieniec;6532;133820000;3
PL417;4305905;430590504;no;Rakoniewice;Rakoniewice;12896;201010000;3
PL417;4305905;430590505;no;Wielichowo;Wielichowo;6867;107580000;3
PL417;4305911;430591101;no;Kościan;Kościan;24130;8790000;2
PL417;4305911;430591102;no;Czempiń;Czempiń;11432;142190000;3
PL417;4305911;430591103;no;Kościan;Kościan;15617;202720000;3
PL417;4305911;430591104;no;Krzywiń;Krzywiń;10069;178950000;3
PL417;4305911;430591105;no;Śmigiel;Śmigiel;17647;189770000;3
PL417;4305913;430591301;no;Krzemieniewo;Krzemieniewo;8438;113190000;3
PL417;4305913;430591302;no;Lipno;Lipno;6895;103850000;3
PL417;4305913;430591303;no;Osieczna;Osieczna;8897;128640000;3
PL417;4305913;430591304;no;Rydzyna;Rydzyna;8534;135600000;3
PL417;4305913;430591305;no;Święciechowa;Święciechowa;7505;134940000;3
PL417;4305913;430591306;no;Wijewo;Wijewo;3722;61840000;3
PL417;4305913;430591307;no;Włoszakowice;Włoszakowice;9022;127750000;3
PL417;4305914;430591401;no;Chrzypsko Wielkie;Chrzypsko Wielkie;3381;84520000;3
PL417;4305914;430591402;no;Kwilcz;Kwilcz;6289;141760000;3
PL417;4305914;430591403;no;Międzychód;Międzychód;18625;307040000;3
PL417;4305914;430591404;no;Sieraków;Sieraków;8786;203120000;3
PL417;4305915;430591501;no;Kuślin;Kuślin;5636;106480000;3
PL417;4305915;430591502;no;Lwówek;Lwówek;9340;183540000;3
PL417;4305915;430591503;no;Miedzichowo;Miedzichowo;3684;208250000;3
PL417;4305915;430591504;no;Nowy Tomyśl;Nowy Tomyśl;25423;186450000;3
PL417;4305915;430591505;no;Opalenica;Opalenica;16098;148910000;3
PL417;4305915;430591506;no;Zbąszyń;Zbąszyń;13565;179990000;2
PL417;4305922;430592201;no;Bojanowo;Bojanowo;8957;123500000;3
PL417;4305922;430592202;no;Jutrosin;Jutrosin;7099;114960000;3
PL417;4305922;430592203;no;Miejska Górka;Miejska Górka;9424;103480000;3
PL417;4305922;430592204;no;Pakosław;Pakosław;4752;77330000;3
PL417;4305922;430592205;no;Rawicz;Rawicz;30216;134250000;2
PL417;4305929;430592901;no;Przemęt;Przemęt;13837;225140000;3
PL417;4305929;430592902;no;Siedlec;Siedlec;12420;204650000;3
PL417;4305929;430592903;no;Wolsztyn;Wolsztyn;30330;249950000;3
PL417;4305963;430596301;no;Leszno;Leszno;64713;31860000;1
PL411;4306001;430600101;no;Chodzież;Chodzież;19693;12770000;2
PL411;4306001;430600102;no;Budzyń;Budzyń;8422;209090000;3
PL411;4306001;430600103;no;Chodzież;Chodzież;5773;212940000;3
PL411;4306001;430600104;no;Margonin;Margonin;6395;123130000;3
PL411;4306001;430600105;no;Szamocin;Szamocin;7563;127130000;3
PL411;4306002;430600201;no;Czarnków;Czarnków;11405;10040000;2
PL411;4306002;430600202;no;Czarnków;Czarnków;11147;345900000;3
PL411;4306002;430600203;no;Drawsko;Drawsko;6013;163030000;3
PL411;4306002;430600204;no;Krzyż Wielkopolski;Krzyż Wielkopolski;8809;174280000;3
PL411;4306002;430600205;no;Lubasz;Lubasz;7389;167270000;3
PL411;4306002;430600206;no;Połajewo;Połajewo;6228;141460000;3
PL411;4306002;430600207;no;Trzcianka;Trzcianka;24474;373980000;3
PL411;4306002;430600208;no;Wieleń;Wieleń;12722;430090000;3
PL411;4306019;430601901;no;Piła;Piła;74818;102680000;1
PL411;4306019;430601902;no;Białośliwie;Białośliwie;4978;75570000;3
PL411;4306019;430601903;no;Kaczory;Kaczory;7804;150640000;3
PL411;4306019;430601904;no;Łobżenica;Łobżenica;9866;190780000;3
PL411;4306019;430601905;no;Miasteczko Krajeńskie;Miasteczko Krajeńskie;3260;70910000;3
PL411;4306019;430601906;no;Szydłowo;Szydłowo;8549;267460000;3
PL411;4306019;430601907;no;Ujście;Ujście;8143;128130000;3
PL411;4306019;430601908;no;Wyrzysk;Wyrzysk;14292;159050000;3
PL411;4306019;430601909;no;Wysoka;Wysoka;6849;122990000;3
PL411;4306028;430602801;no;Wągrowiec;Wągrowiec;25313;17830000;2
PL411;4306028;430602802;no;Damasławek;Damasławek;5601;104540000;3
PL411;4306028;430602803;no;Gołańcz;Gołańcz;8546;191820000;3
PL411;4306028;430602804;no;Mieścisko;Mieścisko;6080;135060000;3
PL411;4306028;430602805;no;Skoki;Skoki;9148;198490000;3
PL411;4306028;430602806;no;Wapno;Wapno;3117;44060000;3
PL411;4306028;430602807;no;Wągrowiec;Wągrowiec;11774;347850000;3
PL411;4306031;430603101;no;Złotów;Złotów;18756;11580000;2
PL411;4306031;430603102;no;Jastrowie;Jastrowie;11766;353120000;2
PL411;4306031;430603103;no;Krajenka;Krajenka;7524;191180000;3
PL411;4306031;430603104;no;Lipka;Lipka;5664;191180000;3
PL411;4306031;430603105;no;Okonek;Okonek;9001;325990000;3
PL411;4306031;430603106;no;Tarnówka;Tarnówka;3126;132450000;3
PL411;4306031;430603107;no;Zakrzewo;Zakrzewo;4919;162390000;3
PL411;4306031;430603108;no;Złotów;Złotów;9536;292280000;3
PL418;4306116;430611601;no;Oborniki;Oborniki;33040;340040000;2
PL418;4306116;430611602;no;Rogoźno;Rogoźno;18237;216240000;2
PL418;4306116;430611603;no;Ryczywół;Ryczywół;7382;154760000;3
PL418;4306121;430612101;no;Luboń;Luboń;30066;13510000;2
PL418;4306121;430612102;no;Puszczykowo;Puszczykowo;9812;16390000;2
PL418;4306121;430612103;no;Buk;Buk;12297;90580000;3
PL418;4306121;430612104;no;Czerwonak;Czerwonak;26285;82480000;2
PL418;4306121;430612105;no;Dopiewo;Dopiewo;19391;108020000;3
PL418;4306121;430612106;no;Kleszczewo;Kleszczewo;6384;74460000;3
PL418;4306121;430612107;no;Komorniki;Komorniki;20890;66410000;2
PL418;4306121;430612108;no;Kostrzyn;Kostrzyn;17242;154810000;3
PL418;4306121;430612109;no;Kórnik;Kórnik;21495;186120000;3
PL418;4306121;430612110;no;Mosina;Mosina;28515;171430000;2
PL418;4306121;430612111;no;Murowana Goślina;Murowana Goślina;16530;172230000;2
PL418;4306121;430612112;no;Pobiedziska;Pobiedziska;18368;189580000;3
PL418;4306121;430612113;no;Rokietnica;Rokietnica;13294;79300000;3
PL418;4306121;430612114;no;Stęszew;Stęszew;14600;175020000;3
PL418;4306121;430612115;no;Suchy Las;Suchy Las;15253;116010000;2
PL418;4306121;430612116;no;Swarzędz;Swarzędz;45160;101780000;2
PL418;4306121;430612117;no;Tarnowo Podgórne;Tarnowo Podgórne;22301;101750000;2
PL418;4306124;430612401;no;Obrzycko;Obrzycko;2363;3740000;3
PL418;4306124;430612402;no;Duszniki;Duszniki;8517;156300000;3
PL418;4306124;430612403;no;Kaźmierz;Kaźmierz;7766;127900000;3
PL418;4306124;430612404;no;Obrzycko;Obrzycko;4407;110840000;3
PL418;4306124;430612405;no;Ostroróg;Ostroróg;4965;84800000;3
PL418;4306124;430612406;no;Pniewy;Pniewy;12463;158470000;2
PL418;4306124;430612407;no;Szamotuły;Szamotuły;29404;175520000;2
PL418;4306124;430612408;no;Wronki;Wronki;18976;301720000;2
PL418;4306125;430612501;no;Dominowo;Dominowo;2964;79360000;3
PL418;4306125;430612502;no;Krzykosy;Krzykosy;6729;110470000;3
PL418;4306125;430612503;no;Nowe Miasto nad Wartą;Nowe Miasto nad Wartą;9126;120080000;3
PL418;4306125;430612504;no;Środa Wielkopolska;Środa Wielkopolska;31013;207410000;2
PL418;4306125;430612505;no;Zaniemyśl;Zaniemyśl;6587;106550000;3
PL418;4306126;430612601;no;Brodnica;Brodnica;4918;95830000;3
PL418;4306126;430612602;no;Dolsk;Dolsk;5873;124480000;3
PL418;4306126;430612603;no;Książ Wielkopolski;Książ Wielkopolski;8543;147920000;3
PL418;4306126;430612604;no;Śrem;Śrem;41188;205870000;2
PL415;4306264;430626401;no;Poznań;Poznań;553564;261910000;1
PL422;4326301;432630101;no;Białogard;Białogard;24861;25730000;2
PL422;4326301;432630102;no;Białogard;Białogard;8015;328250000;3
PL422;4326301;432630103;no;Karlino;Karlino;9405;141030000;3
PL422;4326301;432630104;no;Tychowo;Tychowo;7022;350450000;3
PL422;4326303;432630301;no;Czaplinek;Czaplinek;11986;364840000;3
PL422;4326303;432630302;no;Drawsko Pomorskie;Drawsko Pomorskie;16747;344160000;3
PL422;4326303;432630303;no;Kalisz Pomorski;Kalisz Pomorski;7356;480870000;3
PL422;4326303;432630304;no;Ostrowice;Ostrowice;2630;150270000;3
PL422;4326303;432630305;no;Wierzchowo;Wierzchowo;4430;229190000;3
PL422;4326303;432630306;no;Złocieniec;Złocieniec;15677;194910000;2
PL422;4326308;432630801;no;Kołobrzeg;Kołobrzeg;47078;25670000;2
PL422;4326308;432630802;no;Dygowo;Dygowo;5591;128520000;3
PL422;4326308;432630803;no;Gościno;Gościno;5218;116000000;3
PL422;4326308;432630804;no;Kołobrzeg;Kołobrzeg;10152;144030000;3
PL422;4326308;432630805;no;Rymań;Rymań;4137;146150000;3
PL422;4326308;432630806;no;Siemyśl;Siemyśl;3702;107310000;3
PL422;4326308;432630807;no;Ustronie Morskie;Ustronie Morskie;3652;56980000;3
PL422;4326309;432630901;no;Będzino;Będzino;8505;166190000;3
PL422;4326309;432630902;no;Biesiekierz;Biesiekierz;6144;116600000;3
PL422;4326309;432630903;no;Bobolice;Bobolice;9807;367560000;3
PL422;4326309;432630904;no;Manowo;Manowo;6809;188310000;3
PL422;4326309;432630905;no;Mielno;Mielno;5103;62130000;3
PL422;4326309;432630906;01/01/2012;Polanów;Polanów;9183;393350000;3
PL422;4326309;432630907;no;Sianów;Sianów;13649;226760000;3
PL422;4326309;432630908;no;Świeszyno;Świeszyno;6518;132560000;3
PL422;4326313;432631301;no;Darłowo;Darłowo;14390;20210000;2
PL422;4326313;432631302;no;Sławno;Sławno;13105;15830000;2
PL422;4326313;432631303;no;Darłowo;Darłowo;7982;269450000;3
PL422;4326313;432631304;01/01/2012;Malechowo;Malechowo;6631;226460000;3
PL422;4326313;432631305;no;Postomino;Postomino;7081;226860000;3
PL422;4326313;432631306;no;Sławno;Sławno;8908;284390000;3
PL422;4326315;432631501;no;Szczecinek;Szczecinek;40799;48480000;2
PL422;4326315;432631502;no;Barwice;Barwice;8943;258520000;3
PL422;4326315;432631503;no;Biały Bór;Biały Bór;5408;269930000;3
PL422;4326315;432631504;no;Borne Sulinowo;Borne Sulinowo;9827;484500000;3
PL422;4326315;432631505;no;Grzmiąca;Grzmiąca;5078;205120000;3
PL422;4326315;432631506;no;Szczecinek;Szczecinek;9497;498870000;3
PL422;4326316;432631601;no;Świdwin;Świdwin;15898;22380000;2
PL422;4326316;432631602;no;Brzeżno;Brzeżno;2902;110810000;3
PL422;4326316;432631603;no;Połczyn-Zdrój;Połczyn-Zdrój;16062;344280000;3
PL422;4326316;432631604;no;Rąbino;Rąbino;3864;179680000;3
PL422;4326316;432631605;no;Sławoborze;Sławoborze;4253;188660000;3
PL422;4326316;432631606;no;Świdwin;Świdwin;6202;247250000;3
PL422;4326317;432631701;no;Wałcz;Wałcz;26466;38170000;2
PL422;4326317;432631702;no;Człopa;Człopa;5106;349050000;3
PL422;4326317;432631703;no;Mirosławiec;Mirosławiec;5617;203350000;3
PL422;4326317;432631704;no;Tuczno;Tuczno;5093;249500000;3
PL422;4326317;432631705;no;Wałcz;Wałcz;12711;574910000;3
PL422;4326361;432636101;no;Koszalin;Koszalin;109233;98340000;1
PL423;4326402;432640201;no;Bierzwnik;Bierzwnik;4868;239060000;3
PL423;4326402;432640202;no;Choszczno;Choszczno;22406;246310000;3
PL423;4326402;432640203;no;Drawno;Drawno;5319;320910000;3
PL423;4326402;432640204;no;Krzęcin;Krzęcin;3876;140260000;3
PL423;4326402;432640205;no;Pełczyce;Pełczyce;8108;200720000;3
PL423;4326402;432640206;no;Recz;Recz;5771;180370000;3
PL423;4326405;432640501;no;Brojce;Brojce;3843;117970000;3
PL423;4326405;432640502;no;Gryfice;Gryfice;24066;261300000;3
PL423;4326405;432640503;no;Karnice;Karnice;4181;133120000;3
PL423;4326405;432640504;no;Płoty;Płoty;9201;239190000;3
PL423;4326405;432640507;no;Rewal;Rewal;3791;40650000;3
PL423;4326405;432640508;no;Trzebiatów;Trzebiatów;16755;225140000;3
PL423;4326410;432641001;no;Barlinek;Barlinek;19834;258720000;3
PL423;4326410;432641002;no;Boleszkowice;Boleszkowice;2955;130490000;3
PL423;4326410;432641003;no;Dębno;Dębno;21068;318430000;3
PL423;4326410;432641004;no;Myślibórz;Myślibórz;20716;328860000;3
PL423;4326410;432641005;no;Nowogródek Pomorski;Nowogródek Pomorski;3423;145900000;3
PL423;4326412;432641201;no;Bielice;Bielice;3153;84190000;3
PL423;4326412;432641202;no;Kozielice;Kozielice;2625;94530000;3
PL423;4326412;432641203;no;Lipiany;Lipiany;6174;94910000;3
PL423;4326412;432641204;no;Przelewice;Przelewice;5384;162010000;3
PL423;4326412;432641205;no;Pyrzyce;Pyrzyce;19829;204220000;3
PL423;4326412;432641206;no;Warnice;Warnice;3607;86140000;3
PL423;4326414;432641401;no;Stargard Szczeciński;Stargard Szczeciński;69771;48080000;1
PL423;4326414;432641402;no;Chociwel;Chociwel;6075;160820000;3
PL423;4326414;432641403;no;Dobrzany;Dobrzany;5103;134720000;3
PL423;4326414;432641404;no;Dolice;Dolice;8124;237170000;3
PL423;4326414;432641405;no;Ińsko;Ińsko;3619;151010000;3
PL423;4326414;432641406;no;Kobylanka;Kobylanka;4614;121680000;3
PL423;4326414;432641408;no;Marianowo;Marianowo;3221;101940000;3
PL423;4326414;432641409;no;Stara Dąbrowa;Stara Dąbrowa;3703;112590000;3
PL423;4326414;432641410;no;Stargard Szczeciński;Stargard Szczeciński;12315;318880000;3
PL423;4326414;432641411;no;Suchań;Suchań;4354;133050000;3
PL423;4326418;432641801;no;Dobra;Dobra;4507;115900000;3
PL423;4326418;432641802;no;Łobez;Łobez;14514;227390000;3
PL423;4326418;432641803;no;Radowo Małe;Radowo Małe;3737;180460000;3
PL423;4326418;432641804;no;Resko;Resko;8378;285200000;3
PL423;4326418;432641805;no;Węgorzyno;Węgorzyno;7272;256180000;3
PL424;4326562;432656201;no;Szczecin;Szczecin;409596;300550000;1
PL425;4326604;432660402;no;Goleniów;Goleniów;35164;442850000;3
PL425;4326604;432660403;no;Maszewo;Maszewo;8661;210350000;3
PL425;4326604;432660404;no;Nowogard;Nowogard;24989;338670000;3
PL425;4326604;432660405;no;Osina;Osina;2991;101660000;3
PL425;4326604;432660406;no;Przybiernów;Przybiernów;5238;228870000;3
PL425;4326604;432660407;no;Stepnica;Stepnica;4902;293130000;3
PL425;4326606;432660601;no;Banie;Banie;6555;206300000;3
PL425;4326606;432660602;no;Cedynia;Cedynia;4467;180610000;3
PL425;4326606;432660603;no;Chojna;Chojna;14061;332300000;3
PL425;4326606;432660604;no;Gryfino;Gryfino;32144;253900000;2
PL425;4326606;432660605;no;Mieszkowice;Mieszkowice;7476;238650000;3
PL425;4326606;432660606;no;Moryń;Moryń;4435;124570000;3
PL425;4326606;432660607;no;Stare Czarnowo;Stare Czarnowo;3867;152880000;3
PL425;4326606;432660608;no;Trzcińsko-Zdrój;Trzcińsko-Zdrój;5676;170450000;3
PL425;4326606;432660609;no;Widuchowa;Widuchowa;5591;209450000;3
PL425;4326607;432660701;no;Dziwnów;Dziwnów;4112;37620000;3
PL425;4326607;432660702;no;Golczewo;Golczewo;6070;175310000;3
PL425;4326607;432660703;no;Kamień Pomorski;Kamień Pomorski;14655;208540000;3
PL425;4326607;432660704;no;Międzyzdroje;Międzyzdroje;6699;114380000;2
PL425;4326607;432660705;no;Świerzno;Świerzno;4357;140130000;3
PL425;4326607;432660706;no;Wolin;Wolin;12498;327460000;3
PL425;4326611;432661101;no;Dobra (Szczecińska);Dobra (Szczecińska);17511;110280000;3
PL425;4326611;432661102;no;Kołbaskowo;Kołbaskowo;11020;105460000;3
PL425;4326611;432661103;no;Nowe Warpno;Nowe Warpno;1702;197880000;3
PL425;4326611;432661104;no;Police;Police;42093;251710000;3
PL425;4326663;432666301;no;Świnoujście;Świnoujście;41516;197230000;2
PL515;5020101;502010101;no;Bolesławiec;Bolesławiec;40119;23570000;2
PL515;5020101;502010102;no;Bolesławiec;Bolesławiec;13714;288490000;3
PL515;5020101;502010103;no;Gromadka;Gromadka;5491;267680000;3
PL515;5020101;502010104;no;Nowogrodziec;Nowogrodziec;15287;176290000;3
PL515;5020101;502010105;no;Osiecznica;Osiecznica;7547;437040000;3
